Cell Type	Z-score	Cluster
Migration phase fetal germ cell	-0.16721823445794423	2
Embryonic stem cell	-0.16721823445794423	2
Fibrocartilage chondrocyte	-0.16726081971202622	2
CLEC10A+ dendritic cell	-0.16746523048914194	2
Naive CD8+ T cell	-0.16820505744990047	2
Migratory langerhans cell	-0.16846935599573143	2
Mural cell	-0.16865051114860183	2
Lymphoblastoid cell	-0.16867144165172057	2
Conventional dendritic cell 1(cDC1)	-0.1691145375213282	2
Regulatory T (Treg) cell	-0.16918818599908872	2
Acinar cell	-0.1695617769192848	2
Epithelial cell	-0.16958412113342905	2
CD34+ pre-B cell	-0.16973460010689911	2
Interneuron	-0.17050201519961786	2
Neuron	-0.1705244214550649	2
Basal cell	-0.1705340007360532	2
Hypertrophic chondrocyte	-0.1705513611385966	2
Myeloid dendritic cell 1	-0.17065756884015315	2
Beta cell(β cell)	-0.17084733397600066	2
Innate lymphoid cell	-0.1708554870857855	2
Activated effector cell	-0.1709708169355511	2
Epithelial hair follicle stem cell	-0.1711703692816068	2
Portal vein epithelial cell	-0.1711703692816068	2
Adipose-derived stromal cell	-0.1711703692816068	2
Adipose-derived stem cell	-0.1711703692816068	2
Corneal endothelial cell	-0.1711703692816068	2
Bulge stem cell	-0.1711703692816068	2
Class switched memory B IgGκ cell	-0.17146226192989988	2
Negative mesenchymal stem cell	-0.17146226192989988	2
Lymphoid cell	-0.17146226192989988	2
Switched memory B cell	-0.17146226192989988	2
Unswitched plasmablast	-0.17146226192989988	2
Activated CD4+ T cell	-0.17146226192989988	2
Circulating activated B cell	-0.17146226192989988	2
Non class-switched memory B cell	-0.17146226192989988	2
CD27+ memory B cell	-0.17146226192989988	2
Regulatory B cell	-0.17146226192989988	2
Resting naive B cell	-0.17146226192989988	2
Resting memory B cell	-0.17146226192989988	2
Memory CD27- B cell	-0.17146226192989988	2
Memory CD27+ B cell	-0.17146226192989988	2
T1 (Transitional) B cell	-0.17146226192989988	2
Marginal zone(MZ)-like B cell	-0.17146226192989988	2
Plasmablast like cell	-0.17146226192989988	2
Pro-B cell	-0.17146226192989988	2
Immature transitional B cell	-0.17146226192989988	2
IgM only B cell	-0.17146226192989988	2
Plasmablast B cell	-0.17146226192989988	2
Peripheral blood mononuclear cell (PBMC)	-0.17146226192989988	2
Multipotent mesenchymal stroma cell	-0.17146226192989988	2
Monocyte lineage	-0.17146226192989988	2
Class switched plasmablast	-0.17146226192989988	2
Pericyte	-0.17146226192989988	2
Double-negative memory B cell	-0.17146226192989988	2
Double-negative B cell	-0.17146226192989988	2
Terminal differentiated B cell	-0.17146226192989988	2
T2 (Transitional) B cell	-0.17146226192989988	2
Retina cell	-0.1720389174088169	2
Mantle B cell	-0.17223057311708428	2
Myofibroblast	-0.17263119717214687	2
Mesothelial cell	-0.17263119717214687	2
Sinusoidal endothelial cell	-0.17266774261454504	2
Dividing plasma B cell	-0.17295352717976253	2
CLEC9A+ dendritic cell	-0.17298592182537456	2
Immune oligodendroglial cell(imOLG)	-0.17298592182537456	2
Blood cell	-0.17298592182537456	2
Conventional dendritic cell(cDC)	-0.1731826646608851	2
hMSC-treated B cell	-0.17320266739991919	2
Dendritic cell 2A	-0.17329574648687535	2
Dendritic cell progenitor	-0.17375425611580558	2
Lake et al.Science.Ex8	-0.17390001397976035	2
Regulatory T(Treg) cell	-0.17475406105568406	2
Exhausted T(Tex) cell	-0.17476687712748706	2
Epiblast cell	-0.17476687712748706	2
Myeloid conventional dendritic cell	-0.17476687712748706	2
Cardiac precursor cell	-0.17487565707703326	2
Cardiomyocyte	-0.17487565707703326	2
Smooth muscle cell	-0.17487565707703326	2
Monocyte progenitor cell	-0.17499213689739065	2
Dermal cell	-0.17522052261444238	2
Follicular cytotoxic CD8+ T cell	-0.17522912896320092	2
Follicular regulatory T(Tfr) cell	-0.17522912896320092	2
Memory CD4+ T cell	-0.17522912896320092	2
Exhausted CD8+ T progenitor cell	-0.17522912896320092	2
Follicular T helper-like memory cell	-0.17522912896320092	2
T follicular helper cell	-0.17522912896320092	2
Circulating T follicular helper cell	-0.17522912896320092	2
Effector memory CD4+ T cell	-0.17522912896320092	2
T helper 17(Th17) cell	-0.17522912896320092	2
Activated tissue resident memory CD8+ T cell	-0.17522912896320092	2
Activated effector memory CD8+ T cell	-0.17522912896320092	2
T helper 1(Th1) cell	-0.17522912896320092	2
Tissue resident memory CD8+ T cell	-0.17522912896320092	2
Ventral lateral ganglionic eminence precursor cell	-0.17555285165529175	2
MKI67+ progenitor cell	-0.17555285165529175	2
D1-MSN(medium spiny neuron)	-0.17555285165529175	2
White preadipocyte	-0.17583357323486085	2
Prehypertrophic chondrocyte	-0.1764884830444075	2
CD1C+_B dendritic cell	-0.17714127228741594	2
Lake et al.Science.In3	-0.17741920304670686	2
Liver bud hepatic cell	-0.1775234900637468	2
Type 3 dendritic cell (DC3)	-0.1779918632214753	2
Mature dendritic cell	-0.1779918632214753	2
CD1C+ dentritic cell	-0.1779918632214753	2
CCR7+ dendritic cell	-0.17877924315352015	2
Eosinophil	-0.17879871789251278	2
Pro-neutrophil	-0.17879871789251278	2
Myeloid-derived suppressor cell	-0.17879871789251278	2
Naive CD4 T cell	-0.17881643782310797	2
B progenitor cell	-0.17881643782310797	2
Granulocyte-monocyte progenitor	-0.17911822255477378	2
Limbal epithelial stem cell	-0.17913891268029253	2
Effector memory CD8+ T cell	-0.17913891268029253	2
Artery cell	-0.17913891268029253	2
M2 macrophage	-0.17913891268029253	2
Pancreatic stem cell	-0.17913891268029253	2
Globose basal cell	-0.17913891268029253	2
Tip cell	-0.17913891268029253	2
Angiogenic T cell	-0.17913891268029253	2
Endocrine progenitor cell	-0.17913891268029253	2
DCLK1+ progenitor cell	-0.17924286820468105	2
CD56bright Natural killer cell	-0.17927207044886243	2
Fetal myoblast	-0.17927207044886243	2
Effector CD8+ memory T (Tem) cell	-0.17927344989439847	2
Mature osteoblast	-0.17941837941610525	2
Interstitial macrophage	-0.17943682281578385	2
T cell	8.099206735730048	3
Natural killer cell	6.830479022109247	3
CD8+ T cell	4.864354315634137	3
Cytotoxic T cell	1.692384482203354	3
Natural killer T(NKT) cell	1.4160245268992318	3
Regulatory T(Treg) cell	1.2452758456959676	3
CD4+ T cell	1.1557979474842346	3
Natural killer T (NKT) cell	0.9188071804299915	3
Effector memory CD8+ T cell	0.8830450747661824	3
Activated CD8+ T cell	0.725105412934767	3
Immune cell	0.6318452230284077	3
Exhausted T(Tex) cell	0.5996794073430972	3
Naive CD8+ T cell	0.5939982696027959	3
Tissue resident memory T(TRM) cell	0.49740303115101236	3
Gamma delta(γδ) T cell	0.47413300267462916	3
Lymphocyte	0.44880011351884275	3
Mucosa-associated invariant T (MAIT) cell	0.41625407511943774	3
Memory CD8+ T cell	0.3380214317483744	3
Cytotoxic CD4+ T cell	0.32809302168909926	3
Microglial cell	0.3164848809317644	3
CD8 T cell	0.31539545176311523	3
T helper 1(Th1) cell	0.3052795406769433	3
T follicular helper(Tfh) cell	0.19571044746010072	3
Exhausted CD8+ T cell	0.1846831921175356	3
Cytotoxic CD8+ T cell	0.1420130500582845	3
Effector CD8+ T cell	0.12563445209811464	3
Regulatory CD4+ T cell	0.11857197090692101	3
Effector memory T cell	0.05249337254955388	3
T helper 17(Th17) cell	0.0386302412005747	3
Innate lymphoid cell	0.0386302412005747	3
Activated T cell	0.010205117505933182	3
Effector memory CD4+ T cell	-0.03344564288350682	3
Exhausted CD4+ T cell	-0.046091482023963556	3
Naive T(Th0) cell	-0.07103263798164974	3
Memory T cell	-0.07718981686788781	3
Memory CD4+ T cell	-0.0809880024843243	3
Effector CD4+ T cell	-0.09694285892493976	3
Plasmacytoid dendritic cell	-0.10320259614142924	3
Naive CD4+ T cell	-0.10423254266622548	3
Astrocyte	-0.11517884211607769	3
Progenitor cell	-0.11857398675289872	3
Intermediate progenitor cell	-0.11857398675289872	3
Definitive endoderm cell	-0.11857398675289872	3
Mast cell	-0.13828750365024178	3
Radial glial cell	-0.15963130159973515	3
Outer radial glia	-0.15963130159973515	3
Dendritic cell lineage	-0.16006600988418043	3
Effector CD8 T cell	-0.21077388301705388	3
Monocyte	-0.21119648421656367	3
Finally highly effector (TEMRA) memory T cell	-0.21379969070021398	3
Leukocyte	-0.23144713053299606	3
CD8+ recently activated effector memory or effector T cell (CTL)	-0.23204878267803936	3
CD4+ recently activated effector memory or effector T cell (CTL)	-0.23703691658949802	3
Effector CD8+ memory T (Tem) cell	-0.23966196646860827	3
Effector T(Teff) cell	-0.24001730822405878	3
Regulatory T (Treg) cell	-0.24187869788190725	3
T helper cell	-0.24813441239109793	3
SLC16A7+ cell	-0.24963215785363332	3
Sertoli cell	-0.2502312748668585	3
Hematopoietic cell	-0.2520172261591908	3
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.2574624596270309	3
Gonadal endothelial cell	-0.25748944806483753	3
Cytotoxic CD8 T cell	-0.2659312934707383	3
Terminal effector CD8+ T cell	-0.26727585140655463	3
Effector regulatory T(eTreg) cell	-0.27046605207266333	3
CD4+ cytotoxic T2 cell	-0.2722359586579319	3
Multilymphoid progenitor cell	-0.2725361150603946	3
Effector natural killer cell	-0.27499622847557126	3
CD4 T cell	-0.2756847654701681	3
Activated effector cell	-0.2767315418952459	3
GZMK CD8 cell	-0.2780144267572747	3
Megakaryocyte	-0.2791215836527162	3
NK and T cell	-0.27966647808885087	3
Early effector T cell	-0.2809615178296653	3
Oogenesis phase fetal germ cell	-0.28135301842996	3
B cell	-0.2814267041694497	3
lrNK cell	-0.2816852922885667	3
Tissue resident cell	-0.2835591372753767	3
Neural progenitor cell	-0.28366300223354185	3
Central memory T cell	-0.28481182622705364	3
Myeloid cell	-0.2859874450349254	3
CD4+ cytotoxic T1 cell	-0.2866700831910674	3
Cytotoxic CD4+ T2 cell	-0.2866700831910674	3
Naive cytotoxic T cell	-0.2866759820295222	3
Proliferative CD8+ T cell	-0.2866759820295222	3
Regulatory CD8+ T cell	-0.2866759820295222	3
Cytotoxic lymphocyte	-0.2876507418827545	3
Senescent CD8+ T Cell	-0.28796347312658216	3
T cell & Natural killer cell	-0.28860671759098533	3
Cytotoxic T cell 2	-0.2898602838571761	3
Naive T cell	-0.2902677503798218	3
Acinar cell	-0.29090449577308525	3
Cytotoxic T helper 1 cell	-0.2911097519829667	3
T helper(Th) cell	-0.2911097519829667	3
T helper 2(Th2) cell	-0.29191107663828786	3
AXL+SIGLEC6+ dendritic cell	-0.2920922948310907	3
Activated CD4+ T cell	-0.2924716779419551	3
CD141+CLEC9A+ dendritic cell	-0.29274088196728965	3
Eosinophil	-0.2942494629985046	3
M1 macrophage	-0.2942494629985046	3
Tc 17 cell	-0.2952935173449881	3
Tissue resident memory CD4+ T cell	-0.2952935173449881	3
Effector memory CD8 T cell	-0.295544502739319	3
Transitional CD8+ T cell	-0.295544502739319	3
CD56+ natural killer cell	-0.29677553858064737	3
CD34+ pre-T cell	-0.29677553858064737	3
Mait-like cell	-0.2976963175522641	3
Granulocyte-monocyte progenitor	-0.29857031042247906	3
Regulatory T cell 1	-0.29942389137540576	3
CD25+LAG3+ T cell	-0.29942389137540576	3
CD4 peripherally derived regulatory T cell	-0.29942389137540576	3
Exausted T(Tex) cell	-0.29942389137540576	3
CD25 LAG3+ T cell	-0.29942389137540576	3
Meiotic prophase fetal germ cell	-0.30013819831542893	3
Intestinal cell	-0.30127112181796145	3
Enterocyte progenitor cell	-0.30127112181796145	3
Responding conventional T cell	-0.30284413205257804	3
Highly differentiated effector CD8 + T cell	-0.30310705933990306	3
Short-lived effector cell (SLEC)	-0.30310705933990306	3
Granulosa cell	-0.3037267044444845	3
Homeostatic chondrocyte	-0.3037267044444845	3
Liver bud hepatic cell	-0.3037267044444845	3
Stromal cell	-0.30420605801156647	3
Proliferative T cell	-0.30420605801156647	3
Proliferative CD4+ T cell	-0.30420605801156647	3
CD4+ T helper cell	-0.30420605801156647	3
Cardiomyocyte	-0.30420605801156647	3
Dividing T cell	-0.30420605801156647	3
Mesoderm cell	-0.3051808178647988	3
Neuronal intermediate progenitor cell	-0.3051808178647988	3
Neuron	-0.3051808178647988	3
Mesendodermal cell	-0.3051808178647988	3
Neuroendocrine cell	-0.3065508940355606	3
Brush cell (Tuft cell)	-0.3065508940355606	3
T helper1 (Th1) cell	-0.30705466285160876	3
Memory B cell	-0.30705466285160876	3
Memory Stem Cell(Tscm)	-0.30705466285160876	3
T peripheral helper(Tph) cell	-0.30705466285160876	3
CD4+ T helper 1 cell	-0.30705466285160876	3
CD8+ T helper 1 cell	-0.30705466285160876	3
Circulating T follicular helper cell	-0.30705466285160876	3
Alpha cell (α cell)	-0.3072201741768791	3
Ciliated cell	-0.3072201741768791	3
FOXN4+ cell	-0.3078020039546461	3
Thymus seeding progenitor (TSP)	-0.30797140310519344	3
Secretory progenitor cell	-0.30797140310519344	3
Smooth muscle cell	-0.30797140310519344	3
Activated natural killer cell	-0.3080009493754981	3
AXL+ SIGLEC6+ dendritic cell	-0.3080009493754981	3
Myeloid conventional dendritic cell	-0.3080009493754981	3
Axl+ CD123+ Plasmacytoid dendritic cell (CD123+ Axl+DC)	-0.3080009493754981	3
CD1C+_A dendritic cell	-0.3080009493754981	3
Axl+ CD11c+ Plasmacytoid dendritic cell (CD11c+ Axl+DC)	-0.3080009493754981	3
Neural stem cell	-0.3080105036910939	3
Oligodendrocyte progenitor cell	-0.3080497665200894	3
Paneth cell	-0.3082245924684818	3
Mitotic arrest phase fetal germ cell	-0.3082245924684818	3
CD1C-CD141- dendritic cell	-0.3082245924684818	3
Cytotoxic natural killer cell	-0.30843320370532823	3
Naive CD8+ T cell	4.440128927328588	4
T cell	3.830139892463197	4
Naive CD4+ T cell	3.7575078650471188	4
Central memory CD4+ T cell	3.149532115037097	4
Central memory CD8+ T cell	2.955286259894979	4
Naive T(Th0) cell	2.916166223814287	4
Naive CD4 T cell	2.774392734024828	4
CD4+ T cell	2.6239063845887953	4
CD8+ T cell	2.209197061309173	4
Central memory T cell	1.6725538343464945	4
Natural killer cell	1.2123356377818175	4
B cell	0.5738547414626783	4
Natural killer T (NKT) cell	0.44859180810836197	4
Regulatory T(Treg) cell	0.4068672671344649	4
Natural killer T(NKT) cell	0.3719677114701199	4
Dendritic cell	0.34475154903988625	4
Macrophage	0.34475154903988625	4
Immune cell	0.20473272231841017	4
Naive CD8 T cell	0.14440543447638135	4
Basal cell	0.0960065683672517	4
Basal epithelial cell	0.0960065683672517	4
Memory T cell	0.08933536093655572	4
Naive T cell	0.06056197041574014	4
Stem memory T cell	0.06056197041574014	4
Activated dendritic cell	0.06056197041574014	4
Oligodendrocyte	0.05731930611776058	4
Memory CD4+ T cell	0.03234821441376394	4
Regulatory CD4+ T cell	-0.029571055252393428	4
CD8 T cell	-0.029571055252393428	4
Gamma delta(γδ) T cell	-0.029571055252393428	4
Lymphocyte	-0.029571055252393428	4
Cytotoxic T cell	-0.029571055252393428	4
Mitotic arrest phase fetal germ cell	-0.3326052071195699	4
Astrocyte	-0.3420130378295874	4
Leydig precursor cell	-0.38213729119023077	4
Sertoli cell	-0.3836200483184111	4
Endothelial cell	-0.3842813916490427	4
Goblet cell	-0.3852607346089676	4
Activated CD4+ T cell	-0.38923516995451835	4
T helper cell	-0.38923516995451835	4
Epidermal cell	-0.3893373900405773	4
Stem cell	-0.3917464899114334	4
Multilymphoid progenitor cell	-0.3970904510716092	4
Effector CD4+ T cell	-0.3971150116170509	4
Mitotic fetal germ cell	-0.39760565329715536	4
Ionocyte cell	-0.3984224061159374	4
Enterocyte	-0.40893190536547724	4
Granulosa cell	-0.4113011056508551	4
Spermatogonial cell	-0.41559946060447783	4
Epithelial cell	-0.41559946060447783	4
Trophoblast cell	-0.41559946060447783	4
Embryonic stem cell	-0.41559946060447783	4
Spermatogonial stem cell	-0.41559946060447783	4
Lake et al.Science.Ex5	-0.41619988641592454	4
Migration phase fetal germ cell	-0.41619988641592454	4
Secretory cell	-0.4167774895037544	4
Club cell (Clara cell)	-0.4167774895037544	4
CCR7+ dendritic cell	-0.41800856047533386	4
AIRE-enriched cell	-0.41800856047533386	4
CD4+ central memory like T (Tcm-like) cell	-0.41800856047533386	4
Conventional dendritic cell(cDC)	-0.41800856047533386	4
Plasmacytoid dendritic cell(pDC)	-0.41800856047533386	4
Tissue resident memory T(TRM) cell	-0.41800856047533386	4
Thymus seeding progenitor (TSP)	-0.41800856047533386	4
T memory stem cell	-0.41800856047533386	4
Naive B cell	-0.41800856047533386	4
Recent thymic T-cell emigrant	-0.41800856047533386	4
Cancer cell	-0.41800856047533386	4
Migratory dendritic cell	-0.41800856047533386	4
Central memory T helper 1 cell	-0.41800856047533386	4
Circulating memory T cell	-0.41800856047533386	4
M1 macrophage	-0.41800856047533386	4
Effector T(Teff) cell	-0.41800856047533386	4
Memory B cell	-0.41800856047533386	4
Effector CD4+ memory T (Tem) cell	-0.41800856047533386	4
Monocyte	-0.41800856047533386	4
Migratory langerhans cell	-0.41800856047533386	4
Memory Stem Cell(Tscm)	-0.41800856047533386	4
Memory CD4 T cell	-0.41800856047533386	4
Fibroblast	-0.4182341793045642	4
Primitive endoderm cell	-0.4182341793045642	4
Fibrocartilage chondrocyte	-0.4182341793045642	4
Alpha cell (α cell)	-0.4197818988243074	4
Ciliated epithelial cell	-0.42021713445868275	4
Oligodendrocyte progenitor cell	-0.42092870385361214	4
Ciliated cell	-0.42092870385361214	4
Oogenesis phase fetal germ cell	-0.4230717813749146	4
Leydig cell	-0.4235874908837101	4
Microglial cell	-0.4235874908837101	4
T helper(Th) cell	-0.4235874908837101	4
Lake et al.Science.Ex4	-0.4237443016790545	4
SLC16A7+ cell	-0.4237443016790545	4
Activated CD8+ T cell	-0.4241347256188633	4
Regulatory CD8+ T cell	-0.4241347256188633	4
Proliferative T cell	-0.4241347256188633	4
Proliferative CD8+ T cell	-0.4241347256188633	4
Early effector T cell	-0.4241347256188633	4
NK and T cell	-0.4241347256188633	4
Proliferative CD4+ T cell	-0.4241347256188633	4
Naive cytotoxic T cell	-0.4241347256188633	4
CD4 T cell	-0.4241347256188633	4
Exhausted CD4+ T cell	-0.4241347256188633	4
Dividing T cell	-0.4241347256188633	4
CD4+ T helper cell	-0.4241347256188633	4
Memory CD8+ T cell	-0.4241347256188633	4
Stromal cell	-0.4241347256188633	4
Cardiomyocyte	-0.4241347256188633	4
Exhausted CD8+ T cell	-0.4241347256188633	4
Effector CD8+ T cell	-0.4241347256188633	4
Distal tubule & loop of Henle cell	-0.4244905371035623	4
Epiblast cell	-0.4246253672989678	4
Plasmacytoid dendritic cell	-0.4246844766798378	4
Regulatory T (Treg) cell	-0.4246844766798378	4
Morula cell (Blastomere)	-0.42588840213786644	4
Lymphoblast	-0.4266460455757784	4
Retinoid acid signaling-responsive fetal germ cell	-0.4266460455757784	4
Monocyte	14.70671728025557	5
Macrophage	8.105636654680183	5
Microglial cell	6.715425818584166	5
Myeloid cell	4.043960110395736	5
Dendritic cell	3.8548580152481184	5
Neutrophil	2.726712336147237	5
Astrocyte	1.4166509605180213	5
B cell	1.1960423297547036	5
Classical monocyte	0.8647359806104715	5
CD14+ monocyte	0.8443176065645259	5
Paneth cell	0.7839652098615436	5
Endothelial cell	0.7058775041640061	5
M1 macrophage	0.6031677240767701	5
Fibroblast	0.5902958924157766	5
Natural killer cell	0.51444331728552	5
CD1C-CD141- dendritic cell	0.5096831007009175	5
Conventional dendritic cell 2(cDC2)	0.41310066695698866	5
Intermediate monocyte	0.3910760324989369	5
Natural killer T (NKT) cell	0.3849979753822328	5
Mesenchymal stem cell	0.3767488582020827	5
CD16+ monocyte	0.3560066566674138	5
CD4+ T cell	0.3079156363505652	5
Myeloid dendritic cell	0.30373298190646764	5
Kupffer cell	0.2785036486962624	5
Oligodendrocyte	0.27043756694655535	5
Epithelial cell	0.25485734495897905	5
Leukocyte	0.23480315436248023	5
Immune cell	0.21943507828457673	5
Mast cell	0.1821917759181062	5
T cell	0.17719866468250162	5
M2 macrophage	0.17646921643061325	5
Non-classical monocyte	0.17114239665317216	5
Antigen-presenting cell	0.16855215808443605	5
Mesenchymal cell	0.15573458855154942	5
Oligodendrocyte progenitor cell	0.14218394561620085	5
CD1C+_B dendritic cell	0.14004796051079385	5
Neuron	0.1390608600959574	5
Granulocyte	0.13765041894995564	5
Mesenchymal stromal cell	0.13697812638074597	5
Monocyte-derived dendritic cell	0.13547760053941277	5
Regulatory T(Treg) cell	0.13174504636698264	5
Cardiomyocyte	0.12438645265974023	5
Monocyte-derived macrophage	0.10312530977163417	5
Monocyte Myeloid-derived suppressor cell (M-MDSC)	0.10312070257007927	5
Natural killer T(NKT) cell	0.10310415265053785	5
Mononuclear phagocyte	0.10014053118353292	5
Cholangiocyte	0.08987245549000591	5
Cancer stem cell	0.0808855572136335	5
Dendritic cell lineage	0.07588189350518279	5
Alveolar macrophage	0.06800830429927786	5
Effector memory T cell	0.06291285771952865	5
Memory T cell	0.06260786751282252	5
Memory CD4+ T cell	0.059151516643434265	5
Basophil	0.05767700934669629	5
Mitotic arrest phase fetal germ cell	0.05524501215247395	5
Mitotic fetal germ cell	0.048611264110122725	5
Naive CD4+ T cell	0.03533463078987053	5
Gonadal endothelial cell	0.034894204651256616	5
Oogenesis phase fetal germ cell	0.03321621940519729	5
Oligodendrocyte precursor cell	0.030699354449135543	5
Progenitor cell	0.02298889613679864	5
Myeloid derived suppressor cell (MDSC)	0.02285678142640123	5
Sertoli cell	0.019306594155056575	5
T helper(Th) cell	0.009743359422225106	5
CD14 monocyte	0.006074873217321867	5
T helper 17(Th17) cell	-0.00187329958363189	5
Activated CD4+ T cell	-0.0033236584876184688	5
Effector memory CD4+ T cell	-0.008304933983111143	5
Regulatory T (Treg) cell	-0.015032839625275284	5
Multilymphoid progenitor cell	-0.01536150758195305	5
Megakaryocyte	-0.018360963138712032	5
CD14+CD16+ monocyte	-0.019578582782345595	5
Ciliated cell	-0.021757153665880505	5
T helper cell	-0.023037058627234205	5
Liver bud hepatic cell	-0.02441767317643645	5
Naive B cell	-0.03845765479179327	5
CD8+ T cell	-0.0387711002072222	5
Excitatory neuron	-0.04319533290197857	5
Granulosa cell	-0.045180463414696656	5
Ductal cell	-0.04569731357207649	5
Naive T(Th0) cell	-0.04813290435514394	5
Histiocyte	-0.05259988843684615	5
Basal cell	-0.05351760662627968	5
SLC16A7+ cell	-0.054774254477718574	5
Hepatocyte	-0.06202414284511215	5
Central memory T cell	-0.06329760777282813	5
Hematopoietic stem cell	-0.06902364170869112	5
Activated microglial cell	-0.06914949825373516	5
Pan-macrophage	-0.06914949825373516	5
Central memory CD4+ T cell	-0.07002551341499229	5
T follicular helper(Tfh) cell	-0.07002551341499229	5
T helper 1(Th1) cell	-0.07002551341499229	5
Acinar cell	-0.07143632033198728	5
Tumor‐associated macrophage (TAM)	-0.07469418987843389	5
Trophectoderm cell	-0.07678418253381855	5
Granulocyte-monocyte progenitor	-0.08086444209393893	5
Adipose-derived stem cell	-0.08340993985479317	5
Meiotic prophase fetal germ cell	-0.09035113607380788	5
Mature dendritic cell	-0.09325552781332333	5
Stem cell	-0.09511912099244998	5
Migration phase fetal germ cell	-0.09640007477823578	5
Lymphocyte	-0.09815876511070097	5
T helper 2(Th2) cell	-0.09815876511070097	5
Responder T cell	-0.09815876511070097	5
Regulatory CD4+ T cell	-0.09815876511070097	5
Podocyte	-0.10018646143142233	5
Ionocyte cell	-0.10994422411188898	5
Fibrocartilage chondrocyte	-0.11061127274717011	5
CD1C+_A dendritic cell	-0.11260927719366702	5
Leydig cell	-0.1146749620265761	5
Follicular helper (Tfh) T cell	-0.11548031173464744	5
Secretory cell	-0.11729721110149308	5
Ciliated epithelial cell	-0.11739028878776328	5
Retinoid acid signaling-responsive fetal germ cell	-0.11963417352189692	5
Type 3 dendritic cell (DC3)	-0.11982488052784984	5
Delta cell	-0.12184914476140936	5
Follicular B cell	-0.12274024200749349	5
Monocyte derived dendritic cell	-0.12476560982970966	5
Effector T(Teff) cell	-0.1258655410110476	5
Neural progenitor cell	-0.1266756644683213	5
Gonadal mitotic phase fetal germ cell	-0.1268313412945782	5
Effector CD4+ T cell	-0.129276612770938	5
Secretory progenitor cell	-0.13092118608589232	5
CD141+CLEC9A+ dendritic cell	-0.13397279450067884	5
Eosinophil	-0.13469395686869098	5
Proliferative CD4+ T cell	-0.13757472214870442	5
Gamma delta(γδ) T cell	-0.13757472214870442	5
Plasmacytoid dendritic cell	-0.1378400006090745	5
Exhausted CD4+ T cell	-0.13800819441332182	5
AXL+SIGLEC6+ dendritic cell	-0.13940734474306002	5
Enterocyte progenitor cell	-0.14198778472463122	5
Hematopoietic cell	-0.14330033921046761	5
Homeostatic chondrocyte	-0.14964299137768203	5
CLEC10A+ dendritic cell	-0.152450402682458	5
Natural regulatory T cell	-0.1545513811205003	5
Leydig precursor cell	-0.15927939254125248	5
Meyloid cell	-0.16372478920071445	5
Beta cell(β cell)	-0.16759588169925246	5
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.1688319001534593	5
Stromal cell	-0.16909596749557304	5
Activated memory B cell	-0.17165643837348143	5
Pan monocyte	-0.1717420832795766	5
Polymorphonuclear myeloid-derived suppressor(PMN-MDSC) cell	-0.1721637961586466	5
CLEC9A+ dendritic cell	-0.17273939509429373	5
Myofibroblast	-0.17357876859418234	5
Effector CD8+ memory T (Tem) cell	-0.17388473150536413	5
Immature B cell	-0.17389981753453534	5
DCLK1+ progenitor cell	-0.17395880666814437	5
Myeloid-derived suppressor cell	-0.17585059649705068	5
FGFR1HighNME5- epithelial cell	-0.1762563444230549	5
Neuroendocrine cell	-0.1763976554929373	5
Brush cell (Tuft cell)	-0.1763976554929373	5
Glial cell	-0.1768624226567269	5
Cytotoxic CD4+ T cell	-0.17778465790209078	5
Hofbauer cell	-0.17812583709199195	5
Myeloid conventional dendritic cell	-0.1786033073327953	5
FOXN4+ cell	-0.17936121007724062	5
Dendritic cell 2A	-0.17956264420470885	5
Intermediate monocyte cell	-0.17956391448289635	5
CD16 monocyte	-0.18001535346530392	5
Plasmacytoid dendritic cell(pDC)	-0.18008619449509658	5
Naive CD8+ T cell	-0.18017519483630176	5
Monocyte progenitor cell	-0.18080618663703688	5
Blood cell	-0.1809492732630475	5
Conventional dendritic cell(cDC)	-0.18169554989263195	5
Pro-inflammatory macrophage	-0.1817619402265447	5
M1 microglial cell	-0.18196730914694875	5
Immature neutrophil	-0.18489980123859462	5
Prehypertrophic chondrocyte	-0.18534570547963372	5
Granulocytic-UNK	-0.1854540442124927	5
AXL+ SIGLEC6+ dendritic cell	-0.18652746145106158	5
MKI67+ progenitor cell	-0.1868815845513875	5
Morula cell (Blastomere)	-0.18692896852500354	5
Neuroepithelial cell	-0.18705724123998627	5
Pre-dendritic cell	-0.18719184202992664	5
FGFR1LowNME5- epithelial cell	-0.18734745346900467	5
Monocytic myeloid-derived suppressor cell	-0.1875909428357314	5
Suppressive monocyte	-0.1875909428357314	5
Immature myeloid cell	-0.1875909428357314	5
CD16+ dendritic cell	-0.1875909428357314	5
Multipotent progenitor cell	-0.1876043778574257	5
Epiblast cell	-0.18763736819792712	5
Cancer cell	-0.18891561986019983	5
Alpha cell (α cell)	-0.18912782006752935	5
1-cell stage cell (Blastomere)	-0.189299863959824	5
Circulating fetal cell	-0.18980896690180202	5
Mesothelial cell	-0.19090905968716895	5
Red blood cell (erythrocyte)	-0.19101004001487687	5
Conventional dendritic cell 1(cDC1)	-0.19106932458260897	5
Conventional dendritic cell 2-B (cDC2-B)	-0.19112136348828188	5
Myoblast	-0.19177084161442384	5
Proliferative chondrocyte	-0.19181871315764154	5
Innate lymphoid cell	-0.19185693867344258	5
Platelet	-0.19202063898665728	5
